"ID_Item"	"Titre"	"Description"	"Contenu"	"Categorie"	"Lien"	"Date_Recup"	"Date_publication"	"ID_flux"	"typeFlux"	"Journal"
"575220"	"Argentina News Roundup: 12th March 2014"	"Today's news from Argentina: Buenos Aires teachers continue with their strike; five injured in building site collapse; CTA protests against inflation."	"Teachers demand a $6,400 minimum wage (photo: Carlos Cermele/Télam/jcp) Buenos Aires Teachers Continue Strike: Teachers’ unions rejected the provincial government’s offer for a wage increase and will continue with the strike that began on 5th March. After a two-hour meeting at the Labour Ministry, union representatives stated that they “will carry on with the struggle until they give us a reasonable offer.” The government improved their first offer by proposing a 30.9% increase (5.4% more than originally offered) to be paid between March and August, at a cost of $1.2bn. This would bring the salary of a primary school teacher with no previous experience to $4,393 from March and $4,717 from August onwards. Union representative Mirta Petrocini, however, said that “there was no negotiation here. The government came with a closed proposal. We have not been able to intervene in the decision regarding our salary.” Teachers are demanding a 35% increase to be paid in full from March onwards. Five Injured in Construction Site Collapse: Five people were injured this afternoon when the roof of a building site collapsed in the Buenos Aires neighbourhood of Parque Patricios. The wounded workers were taken to nearby hospitals Penna and Ramos Mejía, where they were treated for fractures and other injuries. Alberto Crescenti, director of the city’s emergency services, explained that “the roof gave way and the workers fell down two floors” and confirmed that no one was trapped in the rubble. The head of the Government’s Control Agency, Sebastián Ugarti, said that “we carry out proactive inspections of construction sites every two or three months and this site complied with the law. It was within the parameters.” The construction site belongs to private health insurance company OSDE. Unions and Social Movements Protest Against Inflation: A group of activists from the Argentine Workers’ Union (CTA) and from different social movements are protesting today against “the worsening of the workers’ situation due to the devaluation and inflation.” The CTA faction led by Pablo Micheli, which opposes the national government, marched between 9 de Julio and Avenida de Mayo towards Plaza de Mayo. The protest is complemented by a series of strikes and rallies in different cities around the country, including road blocks."	"News From Argentina; Round Ups Argentina; building collapse; CTA; inflation; micheli; protest; teachers strike"	"http://www.argentinaindependent.com/currentaffairs/newsfromargentina/argentina-news-roundup-12th-march-2014/"	"2014-03-13 00:34:37"	"2014-03-12 21:33:02"	"85"	"General"	"argentina independent"
"283486"	"Latin America News Roundup: 30th January 2014"	"Today's news from around Latin America: Second Celac summit ends with 'Peace Zone' declaration; Brazilian Foreign Minister in Washington for NSA talks; Mexican leftist movement set to become political party."	"NULL"	"Current Affairs; News From Latin America; Round Ups Latin America; Andres Lopez Obrador; brazil; CELAC; cuba; mexico; morena; NSA; peace zone"	"http://www.argentinaindependent.com/currentaffairs/latin-america-news-roundup-30th-january-2014/"	"2014-01-30 21:29:27"	"2014-01-30 20:56:13"	"85"	"General"	"argentina independent"
"275141"	"Latin America News Roundup: 29th January 2014"	"Today's news from around the region: State of emergency declared after dozens killed in Bolivian floods; Uruguay ranks top in Environmental Performance Index categories; Polls close ahead of elections in El Salvador and Costa Rica."	"NULL"	"Current Affairs; News From Latin America; Round Ups Latin America; bolivia; Costa Rica; el salvador; elections; Environment; floods; uruguay"	"http://www.argentinaindependent.com/currentaffairs/latin-america-news-roundup-29th-january-2014/"	"2014-01-29 21:29:25"	"2014-01-29 20:39:10"	"85"	"General"	"argentina independent"
"541069"	"Argentina News Roundup: 7th March 2014"	"Today's news from Argentina: subte fares to increase; Macri to avoid trial over wiretapping scandal; Buenos Aires Province teachers to strike next week."	"San José de Flores subte station (photo: Beatrice Murch) Subte Fares to Increase: Subte fares in the city of Buenos Aires will increase as of next Friday 14th March, from the current $3.50 to $4.50 for rides purchased with electronic cards, such as Sube and Monedero. Tickets bought in cash will cost $5 each, and the premetro will go up from $1 to $1.50. Those travelling more than 20 times per month will see the price of the 21st to the 30th ticket reduced to $3.60; the 31st to 40th will be reduced to $3.15, and all the trips from the 41st onwards will cost $2.70. The measure was published in the City’s Official Gazette this morning, and justified by a yearly rise in costs of 16%. The City’s General Auditor, Eduardo Epszteyn, criticised the rise, indicating that a report produced by his office at the legislature’s request found the subte‘s operational costs to be significantly lower than those mentioned by the government. “I can’t understand how [Mayor Mauricio] Macri’s government could reach that value. Their costs are grossly inflated,” he said. Macri to Avoid Trial Over Wiretapping: A judge ruled that there is not enough evidence to bring Buenos Aires City Mayor Mauricio Macri to trial over the 2009 wiretapping scandal. Former Education Minister Mariano Narodowski, former Metropolitan Police chief Jorge ‘Fino’ Palacios, and alleged spy Ciro James will undergo trial. Judge Sebastián Casanello considered that neither the prosecutor or the complainants “specify direct evidence supporting the allegation that Macri ordered that Néstor Leonardo and Sergio Burstein be spied on.” According to Casanello, the political responsibility that may be attributed to the Mayor is insufficient for criminal proceedings. Despite this latest development in the case, Macri is still prosecuted and the judge has ordered new evidence to be presented to him in order to decide whether to acquit him or to bring him to trial with the rest of the accused. Buenos Aires Province Teachers to Strike Next Week: Teachers’ unions in the province of Buenos Aires confirmed they will go on strike on Monday and Tuesday next week. In a statement, the Teachers’ Unions Front (FGDB) said that they will “continue with the struggle until we receive a wage offer from the government that can be analysed by the teachers.” The FGDB has rejected the provincial government’s offer of a 25.5% wage increase, as they demand at least a 35% raise. Schools in the province did not start the term as expected this week due to the strikes."	"News From Argentina; Round Ups Argentina; buenos aires; ciro james; fare increase; fino palacios; macri; mariano narodowski; subte; teachers strike; Teachers Union; wiretapping"	"http://www.argentinaindependent.com/currentaffairs/newsfromargentina/argentina-news-roundup-7th-march-2014/"	"2014-03-07 23:21:51"	"2014-03-07 22:46:25"	"85"	"General"	"argentina independent"
"104972"	"Argentina News Roundup: 6th January 2013"	"The day's news from around the country: Price agreements to be extended; Cases of tuberculosis increase in Buenos Aires; Congress to work in February."	"NULL"	"Current Affairs; News From Argentina; News Round Ups; Round Ups Argentina; congress; construction materials; customs; Extraordinary sessions; people trafficking; personal assets tax; price agreements; slave labour; tuberculosis"	"http://www.argentinaindependent.com/currentaffairs/argentina-news-roundup-6th-january-2013/"	"2014-01-06 23:44:56"	"2014-01-06 23:28:10"	"85"	"General"	"argentina independent"
"333545"	"Latin America News Roundup: 6th February 2014"	"Today's news from around the region: Paraguayan Peasants Demand Investigation into Murder; Bank of Brazil's Former Director Arrested in Italy; Colombian Prison Fire Death Toll Rises:"	"Soy fields in Paraguay (photo: Patty P) Paraguayan Peasants Demand Investigation into Murder: Paraguay’s National Peasant Federation (FNC) has called for an investigation into Sunday’s killing of Nery Benítez, who died after being shot 12 times. He was killed in the community of Luz Bella, in San Pedro department in northern Paraguay. The organisation is calling for an audience with authorities form the Interior Ministry and the Attorney General to demand explanations over the motives and circumstances surrounding Benítez’s death. The FNC has highlighted that the day before his death, Benítez had participated in a protest against deforestation and soy fumigation, which was repressed by police, resulting in 16 injured and one arrest. The FNC’s Teodolina Villalba said the police were there on behalf of landowners, to ensure the clearing and deforestation for a new soy plantation went ahead without any interruptions. As Benítez – who had tended to those wounded by the police – was killed less than 24 hours later, the FNC believe that his death may have been a “settling of accounts”. Bank of Brazil’s Former Director Arrested in Italy: Former director of Banco do Brazil Henrique Pizzolato has been arrested in Maranello, Italy. He fled Brazil in November after being found guilty of money laundering and corruption, and faces 12 years and 7 months in prison. Using his dead brother’s passport, Pizzolato, who has Brazilian and Italian citizenship, crossing from Brazil into Argentina, took a flight to Spain and from there made it to his nephew’s house in Italy, where he was picked up by police yesterday. The Brazilian government has started extradition proceedings. Pizzolato is said to have created a parallel accounting system to pay bribes to legislators of the Partido de los Trabajadores, in exchange for their votes, between 2003 and  2005. He authorised the money to be paid to an advertising agency, who then distributed the bribe money. Colombian Prison Fire Death Toll Rises: The death toll from last week’s prison fire has risen to 16, after two of the victims succumbed to their injuries in the early hours of this morning. Both had been suffering from third-degree burns. The 28th January fire, which took place in the northern city of Barranquilla, was the first prison fire in 14 years, and started when prisoners set fire to mattresses during a confrontation between rival groups in one of the jail’s patios. Authorities in Barranquilla have since denounced the conditions of the prison, called Carcel Modelo, which holds 1200 people, triple the facility’s capacity of 400. According to the country’s penitentiary authorities, the overcrowding is common – the country’s jails have room for just over 75,000 prisoners, but they currently hold over 116,000."	"Current Affairs; News From Latin America; Round Ups Latin America; banco do brasil; brazil; campesino; colombia; corruption; death; director; Paraguay; prison fire; soy"	"http://www.argentinaindependent.com/currentaffairs/latin-america-news-roundup-6th-february-2014/"	"2014-02-06 22:21:39"	"2014-02-06 22:16:14"	"85"	"General"	"argentina independent"
"389430"	"Argentina News Roundup: 13th February 2014"	"Today's news from around Argentina: New consumer price index notes 3.7% inflation; La Salada on 'Notorious Markets' List; journalists threatened in Mendoza"	"Economy Minister Axel Kicillof with heads of INDEC (photo: Raúl Ferrari/Télam/ddc) New Consumer Price Index Notes 3.7% Inflation: In a joint press conference with the national statistics agency INDEC, Economy Minister Axel Kicillof announced the first results of Argentina’s new Consumer Price Index (IPC-Nu), which showed prices rose 3.7% during the month of January. The IPC-Nu replaced the IPC-GBA at the end of last year, and is hoped to reflect variations in prices more accurately, using a new IMF-approved methodology. While the average price rise was 3.7%, Kicillof gave a breakdown of the price rises, which showed disparities between different sectors: food and drinks rose by 3.3%; clothing 0.8%; housing and basic services 2.2%; furniture and homeware 4.3%; medical attention and healthcare 5.9%; transport and communications 5.4%; leisure 4.8%; education 1.6% and other goods and services 1.6%. Referring to the price rises, he said that there had been a “climate of psychosis” in the country since December, which had led to big shifts in prices in the first month of the year, which could be largely attributed to speculation. The inflation figure is much closer to that of private indexes, which registered a rise of 4.6% during January. Critics have noted that if the pattern continues, the annual inflation figure will be around 40%. La Salada on ‘Notorious Markets’ List: Argentina’s La Salada, the largest black market in South America, has featured on the United States’ Notorious Markets List for the fourth year running. The 2013 Out of Cycle review of Notorious Markets, published today, compiled a list of online and physical spaces known for trademark counterfeiting and copyright piracy on a commercial scale, which cause “significant losses for rights holders and legitimate businesses”. All the physical marketplaces listed were in Asia or Latin America, with La Salada accompanied in the Americas by Paraguay’s Ciudad del Este, Mexico’s Tepito market in Mexico City and San Juan de Dios in Guadalajara, Ecuador’s Bahia Market in Guayaquil and Colombia’s chain of San Andresitos markets, in Bogotá, Cali and other cities. La Salada is noted as being the largest market in Latin America, and was recently noted by the European Union as being the region’s largest smuggling centre. Journalists Threatened in Mendoza: Mendozan authorities have granted police protection to three journalists after a concrete threat was revealed against three journalists from the provincial newspaper El Sol. The threat comes from a drug trafficking gang known as Los Angelitos de la Yaqui, who are suspected of running a cartel in west Godoy Cruz. The journalists had been investigating the gang’s role in the drug trade, and it would appear that Sandra Yaquelina Vargas, who is said to be the leader of the gang, told her “angelitos” to con “something” to the journalists. Provincial prosecutor, Claudia Ríos, who granted the journalists’ protection, is now investigating the gang."	"Current Affairs; News From Argentina; Round Ups Argentina; black market; consumer price index; journalists; la salada; mendoza; threat"	"http://www.argentinaindependent.com/currentaffairs/argentina-news-roundup-13th-february-2014/"	"2014-02-14 02:55:40"	"2014-02-14 00:41:20"	"85"	"General"	"argentina independent"
"68988"	"Latin American News Roundup: 31st December 2013"	"The day's news from around the region: Amazonian tribe return to their land in Brazil after attacks by locals; retired Colombian police sentenced for 1996 FARC killings; Mexican National Security Commission victim of NSA spying; El Salvador on alert after volcano eruption."	"NULL"	"Current Affairs; News From Latin America; Round Ups Latin America; amazon; brazil; colombia; el salvador; FARC; indigenous; mexico; NSA; Spying; tribe; volcano"	"http://www.argentinaindependent.com/currentaffairs/latin-american-news-roundup-31st-december-2013/"	"2013-12-31 16:43:43"	"2013-12-31 16:16:54"	"85"	"General"	"argentina independent"
"3467"	"Swing Dancing in Buenos Aires"	"Bored of tango? Frances Black offers a round up of the best places to get swinging in Buenos Aires."	"NULL"	"Music; buenos aires; niceto; swing classes; swing dancing"	"http://www.argentinaindependent.com/the-arts/music/swing-dancing-buenos-aires/"	"2013-12-19 16:50:23"	"2013-12-19 15:00:35"	"85"	"General"	"argentina independent"
"50251"	"Latin America News Roundup: 27th December 2013"	"The day's news from around the region: floods kill 45 people in Brazil; Bolivian president promulgates Public Companies' Law; Colombian army kills ten FARC members; Brazilian government pushes through with agrarian reform."	"NULL"	"Current Affairs; News From Latin America; Round Ups Latin America; agrarian reform; bolivia; brazil; colombia; emergency; expropriations; FARC; floods; public companies; Rousseff"	"http://www.argentinaindependent.com/currentaffairs/latin-america-news-roundup-27th-december-2013/"	"2013-12-28 01:34:23"	"2013-12-28 00:42:56"	"85"	"General"	"argentina independent"
"575222"	"Tol-Haru: Earthship Architecture in Tierra del Fuego"	"Pioneering architect Michael Reynolds brought his eco-friendly Earthship construction to Ushuaia, building Tol-Haru educational centre with 200 volunteers from around the world."	"Earlier this summer, a team of 200 volunteers from around the world descended on Ushuaia to help build Tol-Haru, a 100% sustainable building that will act as an educational centre. Tol-Haru is Argentina’s first ‘Earthship’, and it is hoped that its construction will raise awareness of alternative ways of building, which work more in harmony with their environments. Earthships are the brainchild of Michael Reynolds, an architect from the US who has spent the past 40 years experimenting with building techniques, and in designing the Earthship he has created a building that is “the epitome of sustainable design and construction”. The Ushuaia Earthship, Tol-Haru, is set against a dramatic backdrop (photo courtesy of Earthship.com) The constructions are made from around 50% recycled materials and are designed to function entirely off the grid, with solar panels to heat water and provide the power needed. The flat roof collects rainwater, up to 90% of which is recycled through a grey-water recycling system, meaning that such buildings are an option even in desert-like conditions. Thick external walls made of old tyres retain heat and provide insulation, keeping the indoor temperature a comfortable 20-22ºC year round. Reynolds’ experimental buildings in New Mexico were the subject of 2007 film ‘Garbage Warrior’, which sees the architect struggle through battles with building regulation bureaucracy, and also follows his team to the Andaman Islands after the 2005 tsunami, witnessing them help locals rebuild using Earthship techniques. The fame generated by the documentary catapulted the Earthship concept to a new level, and now the team behind the constructions run academies for enthusiasts, have released a series of e-books on building techniques, and sell construction drawings, which are designed to meet standard building codes, meaning there are now hundreds of Earthships around the world that aficionados have built. Michael Reynolds teaching at the Ushuaia Earthship academy (photo courtesy of Earthship.com) There is even a section on the website entitled ‘I Want One’, aiming to give dreamers honest information about living in such a home, with realistic facts intertwined with anecdotes from builds that have been commissioned. Reading the section, and talking to Reynolds, you realise that this is much more than just construction -there is an entire life philosophy behind these buildings. Reynolds is realistic about climate change and western society’s dependency on fossil fuels, and sees the Earthship as a form of empowerment, giving people energy, food, and water security, and as a consequence, the ability to take care of themselves, in a time when so many are dependent on corporations or government to do so for them. One chapter, entitled Tomato Security, states: “We have had people ask us to build them Earthship communities with underground chambers for weapons and ammunition. When we ask them why, their answer is: ‘we are going to have our lives together and we need weapons and ammo to protect ourselves from others who will want to take it from us.’ This made us think and we came up with the answer that even if you have the stomach to kill starving people who are coming after your tomatoes, there are not enough walls and weapons to protect you and your tomatoes from all the world around you that has yet to find an approach to secure sustenance. Your best security is for everyone within five hundred miles of you to have what you have. If you let logic prevail, you will find that if all those around you could have what you have, why would they want to invade you? This is the foundation of tomato logic.” It seems like a simple logic, but Reynolds is aware that many of the things he is suggesting sound like scary counter-culture in Republican New Mexico, admitting that if too many people decided to build their homes this way, he would probably be shot. But has declared that he no longer fights against the system, laughing, “I just outsmart them.” Tol-Haru Tol-Haru uses renewable energy from solar panels and a wind turbine (photo courtesy of Earthship.com) The Ushuaia project was the initiative of Naturaleza Aplicada a la Tecnología, or NAT, a foundation supported by actor Mariano Torres and his wife, artist Elena Roger. They were joined by local organisation Ushuaia Recicla, which provided 333 old tyres, 3,000 aluminium cans, 5,000 plastic bottles and 3,000 glass bottles for the construction. Torres, a native of Ushuaia, said that in bringing the Earthship technology to the city, he would be giving something back, and hopes that many of the elements used in building Earthships can be implemented by the municipality. Reynolds agrees, highlighting two aspects in the design that he hopes will be particularly useful for Tierra del Fuego’s capital. “The building uses 50% of materials that society throws away. And Ushuaia has a big garbage problem, because it’s on an island and everything is brought in, creating a lot of garbage, and there is no place to get rid of it. So we use what we call ‘garbage’ to build with – bottles, tyres, etc. The building also contains and treats its own sewage on site, so nothing goes into the bay.” He goes on to say that the various aspects of the Earthships are applicable in many ways, to fit in with different environments around the world. This is something he has proven when you see the range of different terrains where the Earthships have been constructed, from New Mexico to El Alto in Bolivia, northern Europe to Sierra Leone. Reynolds says it is easier to build outside of the US because regulations tend to be more lax. “The architectural board in New Mexico thought I was a disgrace to the profession because I was building with garbage. So some people thought I was a disgrace, and others – well, there are rules and some people just go by the rules. They don’t understand that we have to evolve if we are going to stay alive here.” Many of the builds the team have participated in around the world have taken place after disasters, such as after Hurricane Mitch in Honduras, the 2010 earthquake in Haiti, and the 2005 tsunami in the Andaman Islands. The team are, in fact, currently in the Philippines helping rebuild after November’s Typhoon Haiyan. Exotic plants can survive Ushuaia’s harsh weather conditions in the greenhouse (photo courtesy of Earthship.com) I suggest that he is almost the opposite of a disaster capitalist – instead of sweeping into devastated areas and looking how to make the most money possible out of the people’s misery, he goes in and helps empower them to rebuild their lives, exchanging knowledge and teaching techniques that can be replicated after his team have left. He replies, saying: “Disaster creates a situation where people are desperate and they’ll take anything and the rules are put aside. We learn a lot from these disaster projects, and often improve our techniques through the cultural exchange. So it’s kind of a win-win situation – we aren’t doing it to make money, we are just doing it to learn how they – and we – can do this better. An Earthship heats itself without fuel. And it also produces some food. So it is dealing with many of the issues that every single country on this planet faces.” He is particularly proud of their success in Sierra Leone. “We keep tabs on how the houses are doing – they are always doing pretty well, and what we always want is for local people to replicate them, and that happened in Sierra Leone, where we made a school. We only made two rooms of an eight-room school as we didn’t have time, and so we taught them how to do it and they finished the other six rooms on their own. And their work totally looks better than ours! And in other places they are replicating some of the techniques too.” And it seems the concept is already set to be replicated around Argentina and the region. Reynolds and his team will be returning to Argentina next summer to construct a 40-bed hostel in El Bolsón, and are also planning an Earthship Academy in Uruguay this year. They are also fundraising to build a community project for the Qom in Formosa. For more information on the Earthship visit earthship.com or check out their facebook page. If you are interested in future Academy sessions in South America, please send an email to academy@earthship.com."	"Environment; Social Issues; TOP STORY; architecture; earthship; ecology; fundacion NAT; green design; michael reynolds; sustainability; Ushuaia"	"http://www.argentinaindependent.com/socialissues/tol-haru-earthship-architecture-in-tierra-del-fuego/"	"2014-03-13 00:34:37"	"2014-03-12 17:30:54"	"85"	"General"	"argentina independent"
"583598"	"‘Caught in the Act’ Theatrical Bike Tour: Riding Through The History Books"	"Theatre company teams up with Biking Buenos Aires to paint Argentine history in a new, interactive, and surprising light. George Nelson goes along for the ride."	"“Your bike is a time machine and you’re going to journey through the pages of Buenos Aires’ incredible history,” says tour guide Jonathan Misrahi, the porteño’s Theodor Geisel-inspired hat sagging as the afternoon sun further illuminates his dazzling waistcoat. A self-styled inventor, entrepreneur, and “actor wannabe”, Misrahi captivates the group as he explains what is to unfold: a voyage through the capital’s vaults, acted out by both a trained cast and ourselves — apparently. Tour guide Jonathan Misrahi narrating the history of Buenos Aires (photo: Ben Salmon-Lord) Caught in the Act: Theatrical Bike Tour — a new collaboration between tour company Biking Buenos Aires and theatrical group Compañía Fårö — delivers a fully interactive series of encounters, designed to “leave you impacted by the experience just as fellow Argentines have for centuries.” We had been warned to expect the unexpected, that we would be drawn into the performances and dragged out of our comfort zones while soaking up the sights of the city. Additionally, we were asked to sign a confidentiality agreement, in the air, promising to keep stum about all that was to occur — for fear of spoiling it for future guests. Slightly mystified and a little worried, our seven-strong gang cycled from the garage on Peru to Parque Lezama, and Argentina’s economic collapse of 200 Actors Osvaldo Pefluffo, Verónika Ayanz, and Claudia Bursuk were waiting for us in the park, standing motionless and disguised behind adapted theatre masks and a sheet tied between two trees. They were already attracting considerable interest from perplexed bystanders. Summoned from our bikes, Misrahi led us to a clearing before explaining the events of 2001. Sadly, due to the pact I signed earlier, I am unable to describe what happened in more detail. However, I will say that it involved making a hell of a racket and chanting at the top of our voices. Our group seemed to be growing as dozens gathered around, the public confused and curious in equal measure, but the rambunctious outdoor theatre continued. As expected, there was also the odd jeer and insolent remark thrown in our direction throughout the afternoon’s performances, but Misrahi and his colleagues shrugged these off with aplomb: water off a duck’s back. Parque Lezama was only the beginning of the four-hour, six-scene tour. Next, we cycled to the port in La Boca and 1894 before transporting a few years later to 1902, also in La Boca — cue comfort zone extraction. A trip to 1942 followed, and a chance to meet one of Argentina’s leading ladies as she shot to fame. Time for a mate and alfajor pit-stop. The three actors stand motionless in Parque Lezama, waiting to recount tragic tales of Argentina’s economic crash of 2001 (photo: Ben Salmon-Lord) Not all Argentine history is so light-hearted though, and Misrahi was quick to remind us of the unforgivable acts that befell Argentina’s last military dictatorship. Outside Club Atlético — the former torture and detention site of abducted civilians — a distressing scene panned out before our eyes, brilliantly acted out by both Peluffo and Bursuk. One moving, Puerto Madero dance routine later and we arrived in Plaza de Mayo to be met by an eerie sight, lit against the backdrop of the Casa Rosada, much to the astonishment of locals and tourists alike. I wish I could tell you more; it was quite a climax to the tour. Misrahi then took centre stage, recounting the words of Spanish novelist Miguel de Unamuno, His 1.90-metre frame vanishing in a heartbeat behind the Manuel Belgrano monument to wild applause. We were then left to contemplate Argentina’s fascinating backlog.   Running for a limited time only, Caught in the Act: Theatrical bike Tour will be unravelling Buenos Aires’ history every Sunday until 20th April. The bilingual tour (in English and Spanish) starts at 4pm in San Telmo. US$45 per person. For more information visit www.bikingbuenosaires.com."	"The City; Theatre; Argentine history; bike tour; biking buenos aires; theatre"	"http://www.argentinaindependent.com/life-style/thecity/caught-act-theatrical-bike-tour-riding-history-books/"	"2014-03-13 19:45:21"	"2014-03-13 19:41:21"	"85"	"General"	"argentina independent"
"151840"	"Latin America News Roundup: 13th January 2014"	"Today's top stories from around Latin America: Haiti commemorates four years since the earthquake; Colombia-FARC peace talks resume; El Salvador holds first presidential debate"	"NULL"	"Current Affairs; News From Latin America; Round Ups Latin America; colombia; earthquake; el salvador; elections; FARC; Haiti; peace process"	"http://www.argentinaindependent.com/currentaffairs/latin-america-news-roundup-13th-january-2014/"	"2014-01-13 21:47:49"	"2014-01-13 21:40:16"	"85"	"General"	"argentina independent"
"120115"	"Argentina News Roundup: 8th January 2014"	"Today's news from Argentina: Córdoba court rules against Monsanto; Argentina to import food over the coming months; hundreds of dead fish appear on Palermo lakes; deputy proposes to move the capital to the north."	"NULL"	"Current Affairs; News From Argentina; News Round Ups; Round Ups Argentina; capital; Cordoba; Environment; fish; food; heat wave; import; inflation; Julian Dominguez; Monsanto; palermo lakes; price agreement; tomatoes; viedma"	"http://www.argentinaindependent.com/currentaffairs/argentina-news-roundup-8th-january-2014/"	"2014-01-08 22:45:14"	"2014-01-08 22:10:49"	"85"	"General"	"argentina independent"
"489619"	"Latin America News Roundup: 28th February 2014"	"News from Latin America: Member of the 'Cuban Five' returns home; agreement reached on Panama Canal expansion project; Supreme Court of Brazil reduces corruption sentences."	"The ‘Cuban Five’ (photo: Wikipedia) ‘Cuban Five’ Member Returns to Cuba: Cuban intelligence agent Fernándo González, a member of the ‘Cuban Five’, was released from prison in the US and deported back to Cuba. González left the Arizona prison where he completed his sentence on Thursday, and was immediately turned over to the Immigration Department. He was deported and arrived at Havana’s international airport this morning. González was arrested in Florida in 1998 and sentenced to 15 years in prison in 2001 after being found guilty of conspiracy charges and for failing to register as a foreign agent in the US. Both the ‘Cuban Five’ and the government have admitted they were intelligence agents, but claimed to have been informing on terrorist groups within the exiled community in Miami which were planning attacks on the island. González is the second of the ‘Cuban Five’ to have completed his sentence. René González was released in 2013, whilst Antonio Guerrero will be released in 2017, and Gerardo Hernández and Ramón Labañino are serving life terms. Cuban authorities have indicated their willingness to carry out a prisoner exchange, swapping the remaining members ‘Cuban Five’ for US State Department contractor Alan Gross, who is serving a 15-year sentence on the island. Agreement Reached on Panama Canal: The Panama Canal Authority (ACP) announced the end of talks with construction consortium GUPC over the conclusion of the canal’s expansion project. The talks resulted in a “conceptual agreement,” which is still “subject to documentation, review and final signature by the parties.” As the agreement does not modify the price or the terms of the contract, the project – which involves the construction of a set of locks – must be completed by December 2015. It was also agreed that GUPC will pay US$100m and ACP will advance US$100m, which will enable works to return to a normal pace in March. APC administrator, Jorge Quijano, said that “We have reached a conceptual agreement that protects the interests of the Panama Canal, within the terms of the contract and respecting our position.” The conflict broke out when the ACP refused to pay cost overruns of US$1.6bn, which it deemed “exorbitant and unjustified,” and the consortium ordered its sub-contractors to abandon the work sites. GUPC resumed work on the project on 20th February. Brazil – Supreme Court Reduces Corruption Sentences: Eight people who had been found guilty of corruption in Brazil’s ‘trial of the century’ had their sentences reduced by the Supreme Court, including Lula Da Silva’s former Chief of Staff José Dirceu. Six out of the eleven court judges, including two of its newest members, voted to acquit the accused of the charges of conspiracy, which will see their jail terms reduced, and will also exempt them from serving them in a closed prison, doing it instead in a ‘semi-open’ jail in Brasilia. Supreme Court president Joaquim Barbosa said that a “circumstantial majority” was formed specifically “to undermine all the great work carried out by this court on the second semester of 2012.” “It is a sad afternoon for the Supreme Court,” he lamented."	"News From Latin America; Round Ups Latin America; brazil; cuba; cuban five; mensalao; panama canal; Supreme Court"	"http://www.argentinaindependent.com/currentaffairs/newsfromlatinamerica/latin-america-news-roundup-28th-february-2014/"	"2014-02-28 22:15:45"	"2014-02-28 22:07:32"	"85"	"General"	"argentina independent"
"160574"	"Argentina News Roundup: 14th January 2014"	"Today's news from around Argentina: army official dies in Antarctica after explosion; private consultants release their 2013 inflation rates; plan to ease congestion in Buenos Aires unveiled."	"NULL"	"Current Affairs; News From Argentina; Round Ups Argentina; Antarctica; buenos aires; indec; inflation; transport"	"http://www.argentinaindependent.com/currentaffairs/argentina-news-roundup-14th-january-2014/"	"2014-01-14 22:50:13"	"2014-01-14 22:34:10"	"85"	"General"	"argentina independent"
